anime_id,Titulo,Titulo en ingles,Titulo en japones,Link de portada,Tipo,Numero de episodios,Fechas de emision,Categoria,Puntuacion general,Posicionamiento,Popularidad,Miembros,Favoritos,Temporada de emision,Productores,Licencias,Estudio,Genero
31147,Concrete Revolutio: Choujin Gensou,Concrete Revolutio,コンクリート・レボルティオ～超人幻想～,https://myanimelist.cdn-dena.com/images/anime/3/76143.jpg,TV,13,"Oct 4, 2015 to Dec 27, 2015",PG-13 - Teens 13 or older,6.8,4306.0,1357,59961,172,Fall 2015,"Bandai Visual, Lantis, Tokyo MX, Animatic, Hakuhodo DY Media Partners, Techno Sound, Anime Consortium Japan",Funimation,Bones,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural"
5968,Kinnikuman II Sei: Ultimate Muscle 2,Sin Titulo,キン肉マンII世 ULTIMATE MUSCLE 2,https://myanimelist.cdn-dena.com/images/anime/10/14986.jpg,TV,13,"Jan 4, 2006 to Mar 29, 2006",PG-13 - Teens 13 or older,7.04,3410.0,5969,2989,1,Winter 2006,Anonimo,Anonimo,Toei Animation,"Action, Sci-Fi, Comedy, Sports, Martial Arts, Shounen"
20877,Music S.T.A.R.T!!,Sin Titulo,Music S.T.A.R.T!!,https://myanimelist.cdn-dena.com/images/anime/7/55555.jpg,Music,1,"Nov 27, 2013",PG-13 - Teens 13 or older,7.33,2315.0,4038,7983,11,Desconocida,Lantis,Anonimo,Sunrise,Music
13939,Accel World EX,Sin Titulo,アクセル・ワールド EX,https://myanimelist.cdn-dena.com/images/anime/10/41815.jpg,OVA,2,"Sep 13, 2012 to Jan 31, 2013",PG-13 - Teens 13 or older,7.26,2554.0,1078,77082,85,Desconocida,Anonimo,Anonimo,Sunrise,"Action, Game, Sci-Fi, Romance, School"
637,Iketeru Futari,Sin Titulo,イケてる２人,https://myanimelist.cdn-dena.com/images/anime/5/19958.jpg,TV,16,"Feb 2, 1999 to Feb 26, 1999",R+ - Mild Nudity,6.74,4580.0,3235,13557,27,Winter 1999,TBS,Anonimo,J.C.Staff,"Comedy, Ecchi, Romance, School, Seinen"
6361,ef: A Tale of Memories. - Prologue,Sin Titulo,ef - a tale of memories. ~prologue~,https://myanimelist.cdn-dena.com/images/anime/13/26046.jpg,Special,1,"Aug 24, 2007",PG-13 - Teens 13 or older,7.2,2805.0,2431,23751,16,Desconocida,"Geneon Universal Entertainment, Rondo Robe",Anonimo,Shaft,"Drama, Music"
711,Uchuu Senkan Yamato (Movie),Space Battleship Yamato,宇宙戦艦ヤマト,https://myanimelist.cdn-dena.com/images/anime/11/83048.jpg,Movie,1,"Aug 6, 1977",PG-13 - Teens 13 or older,6.91,3892.0,5953,3009,5,Desconocida,Anonimo,Anonimo,Anonimo,"Military, Sci-Fi, Space, Drama"
13429,Sakasama no Patema: Beginning of the Day,Patema Inverted: Beginning of the Day,サカサマのパテマ Beginning of the Day,https://myanimelist.cdn-dena.com/images/anime/3/37569.jpg,Special,4,"Feb 26, 2012 to Aug 25, 2012",PG-13 - Teens 13 or older,7.47,1740.0,2643,20462,18,Desconocida,Asmik Ace Entertainment,Anonimo,"Studio Rikka, Purple Cow Studio Japan",Sci-Fi
8915,Dantalian no Shoka,The Mystic Archives of Dantalian,ダンタリアンの書架,https://myanimelist.cdn-dena.com/images/anime/2/52683.jpg,TV,12,"Jul 16, 2011 to Oct 1, 2011",R - 17+ (violence & profanity),7.32,2328.0,855,102148,436,Summer 2011,"TV Tokyo, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo, Dwango",Funimation,Gainax,"Action, Mystery, Historical, Supernatural"
8293,Gakuen Saimin Reido,Sin Titulo,学園催眠隷奴,https://myanimelist.cdn-dena.com/images/anime/7/21478.jpg,OVA,3,"Apr 16, 2010 to Sep 21, 2012",Rx - Hentai,6.89,Desconocido,4363,6562,47,Desconocida,Milky Animation Label,Anonimo,Anonimo,Hentai
3182,Massugu ni Ikou. 2nd Season,Sin Titulo,まっすぐにいこう。第2期,https://myanimelist.cdn-dena.com/images/anime/7/76160.jpg,TV,5,"Mar 27, 2004 to Apr 1, 2004",PG - Children,6.81,4280.0,7893,1218,3,Spring 2004,Yomiuri Telecasting,Anonimo,Yumeta Company,"Comedy, Josei, Romance, Slice of Life"
28495,Sidonia no Kishi Movie,Sin Titulo,劇場版「シドニアの騎士」,https://myanimelist.cdn-dena.com/images/anime/6/69369.jpg,Movie,1,"Mar 6, 2015",R - 17+ (violence & profanity),7.37,2163.0,4144,7540,8,Desconocida,Anonimo,Sentai Filmworks,Polygon Pictures,"Action, Mecha, Sci-Fi, Seinen, Space"
3588,Soul Eater,Soul Eater,ソウルイーター,https://myanimelist.cdn-dena.com/images/anime/9/7804.jpg,TV,51,"Apr 7, 2008 to Mar 30, 2009",PG-13 - Teens 13 or older,8.03,523.0,23,791551,17953,Spring 2008,"TV Tokyo, Aniplex, Dentsu, Media Factory",Funimation,Bones,"Action, Fantasy, Comedy, Supernatural, Shounen"
1392,Future GPX Cyber Formula 11,Sin Titulo,新世紀ＧＰＸサイバーフォーミュラ１１,https://myanimelist.cdn-dena.com/images/anime/9/72925.jpg,OVA,6,"Nov 1, 1992 to Jun 1, 1993",PG-13 - Teens 13 or older,7.46,1767.0,7629,1385,5,Desconocida,Anonimo,Anonimo,Sunrise,"Drama, Sci-Fi, Shounen, Sports"
24765,Gakkougurashi!,School-Live!,がっこうぐらし！,https://myanimelist.cdn-dena.com/images/anime/1798/91548.jpg,TV,12,"Jul 9, 2015 to Sep 24, 2015",R - 17+ (violence & profanity),7.69,1129.0,352,213143,2570,Summer 2015,"Nitroplus, NBCUniversal Entertainment Japan",Sentai Filmworks,Lerche,"Slice of Life, Psychological, School, Horror, Mystery"
187,Initial D Third Stage,Sin Titulo,頭文字〈イニシャル〉D THIRD STAGE,https://myanimelist.cdn-dena.com/images/anime/13/40397.jpg,Movie,1,"Jan 13, 2001",PG-13 - Teens 13 or older,7.97,587.0,1310,61960,225,Desconocida,OB Planning,Funimation,Studio Deen,"Action, Cars, Sports, Drama, Romance, Seinen"
14511,Minami-ke Tadaima,Sin Titulo,みなみけ ただいま,https://myanimelist.cdn-dena.com/images/anime/7/53133.jpg,TV,13,"Jan 6, 2013 to Mar 31, 2013",PG-13 - Teens 13 or older,7.76,972.0,1827,38390,64,Winter 2013,Anonimo,Funimation,feel.,"Comedy, School, Slice of Life"
30243,Gakuen de Jikan yo Tomare,Sin Titulo,学園で時間よ止まれ,https://myanimelist.cdn-dena.com/images/anime/9/73789.jpg,OVA,4,"May 29, 2015 to Oct 30, 2015",Rx - Hentai,7.25,Desconocido,3878,8836,100,Desconocida,Suzuki Mirano,Anonimo,Anonimo,Hentai
186,Initial D Second Stage,Initial D Second Stage,頭文字〈イニシャル〉D SECOND STAGE,https://myanimelist.cdn-dena.com/images/anime/8/12750.jpg,TV,13,"Oct 15, 1999 to Jan 21, 2000",PG-13 - Teens 13 or older,8.16,360.0,1136,72650,312,Fall 1999,"OB Planning, Fuji TV",Funimation,Pastel,"Action, Cars, Sports, Drama, Seinen"
31629,Granblue Fantasy The Animation,Sin Titulo,GRANBLUE FANTASY The Animation,https://myanimelist.cdn-dena.com/images/anime/2/81630.jpg,TV,13,"Apr 2, 2017 to Jun 25, 2017",PG-13 - Teens 13 or older,6.83,4185.0,1032,81147,151,Spring 2017,"Aniplex, Tohokushinsha Film Corporation, Cygames",Aniplex of America,A-1 Pictures,"Adventure, Fantasy"
5865,Nanaka 6/17 Special,Nanaka the Distraction,ななか６／１７,https://myanimelist.cdn-dena.com/images/anime/10/47051.jpg,Special,1,"Jun 17, 2003",PG-13 - Teens 13 or older,6.73,4632.0,7601,1400,3,Desconocida,Genco,ADV Films,J.C.Staff,"Comedy, Drama, Romance, Shounen, Slice of Life"
23283,Zankyou no Terror,Terror in Resonance,残響のテロル,https://myanimelist.cdn-dena.com/images/anime/4/64447.jpg,TV,11,"Jul 11, 2014 to Sep 26, 2014",R - 17+ (violence & profanity),8.21,311.0,76,512234,12027,Summer 2014,"Aniplex, Dentsu, Fuji TV, Tohokushinsha Film Corporation, Kyoraku Industrial Holdings",Funimation,MAPPA,"Mystery, Psychological, Thriller"
3900,Ougon Bat,Golden Bat,黄金バット,https://myanimelist.cdn-dena.com/images/anime/2/28619.jpg,TV,52,"Apr 1, 1967 to Mar 23, 1968",PG-13 - Teens 13 or older,6.51,5573.0,8907,710,2,Spring 1967,Tele-Cartoon Japan,Anonimo,"Daichi Doga, Dongyang Animation","Action, Sci-Fi, Super Power"
33019,Reikenzan: Eichi e no Shikaku,Sin Titulo,霊剣山 叡智への資格,https://myanimelist.cdn-dena.com/images/anime/11/83499.jpg,TV,12,"Jan 8, 2017 to Mar 26, 2017",PG-13 - Teens 13 or older,7.05,3383.0,2401,24256,56,Winter 2017,"Haoliners Animation League, Tencent Animation",Anonimo,Studio Deen,"Comedy, Magic, Fantasy"
11879,Oni Chichi: Re-born,Sin Titulo,鬼父 Re-born,https://myanimelist.cdn-dena.com/images/anime/8/33449.jpg,OVA,2,"Dec 22, 2011 to Dec 28, 2012",Rx - Hentai,7.74,Desconocido,2713,19351,183,Desconocida,Anonimo,Anonimo,PoRO,Hentai
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,Sin Titulo,失われた未来を求めて　第十三話「失われた夏休みを求めて」,https://myanimelist.cdn-dena.com/images/anime/10/75984.jpg,Special,1,"Aug, 2015",R+ - Mild Nudity,6.8,4342.0,4817,5177,5,Desconocida,Starchild Records,Funimation,feel.,Romance
1505,Detective Conan Movie 09: Strategy Above the Depths,Sin Titulo,名探偵コナン　水平線上の陰謀,https://myanimelist.cdn-dena.com/images/anime/8/20983.jpg,Movie,1,"Apr 9, 2005",PG-13 - Teens 13 or older,7.94,627.0,2276,26534,16,Desconocida,Anonimo,Anonimo,TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen"
19023,"Wake Up, Girls!","Wake Up, Girls!","Wake Up, Girls！",https://myanimelist.cdn-dena.com/images/anime/5/58971.jpg,TV,12,"Jan 11, 2014 to Mar 29, 2014",PG-13 - Teens 13 or older,7.05,3394.0,1863,37184,138,Winter 2014,"TV Tokyo, Avex Entertainment, Sotsu, Sega, Gakken, Rakuonsha, AT-X, Toho, Ultra Super Pictures, DIVE II Entertainment, Good Smile Company",Sentai Filmworks,"Tatsunoko Production, Ordet","Drama, Music"
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,Sin Titulo,コンが教えて差し上げます！まるわかり東京レイヴンズ,https://myanimelist.cdn-dena.com/images/anime/6/61407.jpg,ONA,3,"Oct 23, 2013 to Jan 30, 2014",PG-13 - Teens 13 or older,6.89,3969.0,4015,8059,5,Desconocida,"Geneon Universal Entertainment, Tokyo MX",Funimation,Anonimo,"Shounen, Supernatural"
14833,Maoyuu Maou Yuusha,Maoyu ~ Archenemy & Hero,まおゆう魔王勇者,https://myanimelist.cdn-dena.com/images/anime/4/46041.jpg,TV,12,"Jan 5, 2013 to Mar 30, 2013",PG-13 - Teens 13 or older,7.43,1898.0,315,226924,753,Winter 2013,"Genco, Animax",Sentai Filmworks,Arms,"Adventure, Demons, Fantasy, Historical, Romance"
9818,McDull: Boluo You Wang Zi,"McDull, Prince de la Bun",麥兜菠蘿油王子,https://myanimelist.cdn-dena.com/images/anime/13/27239.jpg,Movie,1,"Jun 24, 2004",G - All Ages,7.05,11203.0,11999,146,2,Desconocida,Bliss Pictures,Anonimo,Anonimo,Comedy
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,Dirty Pair: Affair of Nolandia,ダーティペアの大勝負 ノーランディアの謎,https://myanimelist.cdn-dena.com/images/anime/5/81369.jpg,OVA,1,"Dec 20, 1985",R+ - Mild Nudity,6.55,5401.0,6340,2558,2,Desconocida,Studio Nue,"ADV Films, Nozomi Entertainment",Sunrise,"Action, Sci-Fi, Adventure, Comedy, Police"
2682,Aoki Densetsu Shoot! (Movie),Blue Legend Shoot!,蒼き伝説　シュート！,https://myanimelist.cdn-dena.com/images/anime/13/5063.jpg,Movie,1,"Dec 4, 1994",PG - Children,6.88,3980.0,7415,1525,2,Desconocida,Anonimo,Anonimo,Anonimo,"Action, Sports, Shounen"
11001,Toshokan Sensou: Kakumei no Tsubasa,Sin Titulo,図書館戦争 革命のつばさ,https://myanimelist.cdn-dena.com/images/anime/9/39273.jpg,Movie,1,"Jun 16, 2012",PG-13 - Teens 13 or older,7.91,690.0,3251,13460,30,Desconocida,"Kadokawa Shoten, Dwango, Sony PCL, Jinnan Studio",Anonimo,Production I.G,"Action, Comedy, Military, Romance"
6178,Pokemon Diamond & Pearl: Arceus Choukoku no Jikuu e,Pokemon: Arceus and the Jewel of Life,ポケットモンスター ダイヤモンド&パール アルセウス 超克の時空へ,https://myanimelist.cdn-dena.com/images/anime/8/21315.jpg,Movie,1,"Jul 18, 2009",PG - Children,7.11,3184.0,1802,39264,70,Desconocida,"Viz Media, Studio Jack",The Pokemon Company International,OLM,"Action, Adventure, Comedy, Drama, Fantasy, Kids"
25087,Ie Naki Ko Remy Specials (2001),Sin Titulo,世界名作劇場・完結版 家なき子レミ,https://myanimelist.cdn-dena.com/images/anime/11/64147.jpg,Special,2,"Jul 14, 2001 to Jul 15, 2001",G - All Ages,6.97,3677.0,9672,462,0,Desconocida,Bandai Visual,Anonimo,Nippon Animation,"Adventure, Slice of Life, Drama"
5849,Zettai Karen Children Recap,Absolutely Lovely Children Recap,絶対可憐チルドレン,https://myanimelist.cdn-dena.com/images/anime/2/23158.jpg,Special,1,"Jan 4, 2009",PG-13 - Teens 13 or older,6.53,5501.0,6952,1924,1,Desconocida,Geneon Universal Entertainment,Anonimo,SynergySP,"Action, Comedy, Shounen, Supernatural"
6971,Gegege no Kitarou (1971),Sin Titulo,ゲゲゲの鬼太郎,https://myanimelist.cdn-dena.com/images/anime/6/27399.jpg,TV,45,"Oct 7, 1971 to Sep 28, 1972",G - All Ages,6.69,4794.0,8369,953,2,Fall 1971,Anonimo,Anonimo,Toei Animation,"Adventure, Super Power, Demons, Supernatural"
9330,Dragon Crisis!,Sin Titulo,ドラゴンクライシス!,https://myanimelist.cdn-dena.com/images/anime/8/50311.jpg,TV,12,"Jan 11, 2011 to Mar 29, 2011",PG-13 - Teens 13 or older,6.86,4064.0,732,117683,284,Winter 2011,"Yomiuri Telecasting, Starchild Records, Kids Station, DAX Production, Shueisha",Anonimo,Studio Deen,"Action, Magic, Romance, School, Seinen, Supernatural"
34318,Mekakucity V&#039;s,Mekakucity V&#039;s,Mekakucity V&#039;s,https://myanimelist.cdn-dena.com/images/anime/10/82637.jpg,Music,4,"Jan 1, 2014",PG-13 - Teens 13 or older,7.57,1433.0,6243,2664,10,Desconocida,Anonimo,Anonimo,Anonimo,"Music, Super Power, Supernatural, Romance"
33320,Suijungenten​,Datum Point,水準原点,https://myanimelist.cdn-dena.com/images/anime/2/82245.jpg,Movie,1,2015,G - All Ages,7.0,12288.0,13915,53,0,Desconocida,Anonimo,Anonimo,Anonimo,
873,.hack//Roots,.hack//roots,.hack//Roots,https://myanimelist.cdn-dena.com/images/anime/3/13050.jpg,TV,26,"Apr 6, 2006 to Sep 28, 2006",PG-13 - Teens 13 or older,7.02,3481.0,1391,57485,263,Spring 2006,"TV Tokyo, Bandai Visual, CyberConnect2","Funimation, Bandai Entertainment",Bee Train,"Adventure, Drama, Fantasy, Game, Sci-Fi"
13663,To LOVE-Ru Darkness,To LOVE Ru Darkness,To LOVEる -とらぶる- ダークネス,https://myanimelist.cdn-dena.com/images/anime/8/42217.jpg,TV,12,"Oct 6, 2012 to Dec 29, 2012",R+ - Mild Nudity,7.71,1091.0,405,189198,1634,Fall 2012,"Geneon Universal Entertainment, Magic Capsule, Shueisha",Sentai Filmworks,Xebec,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen"
13139,Gakkatsu!,Sin Titulo,ガッ活!,https://myanimelist.cdn-dena.com/images/anime/8/62295.jpg,TV,25,"Apr 3, 2012 to Sep 18, 2012",G - All Ages,6.56,5370.0,4586,5847,8,Spring 2012,Fanworks,Anonimo,NHK,"Comedy, School"
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Sin Titulo,劇場版イナズマイレブンGO 究極の絆 グリフォン,https://myanimelist.cdn-dena.com/images/anime/7/44972.jpg,Movie,1,"Dec 23, 2011",G - All Ages,7.63,1273.0,4329,6709,15,Desconocida,"Studio Jack, Dentsu Tec",Anonimo,OLM,"Sci-Fi, Sports, Super Power, Shounen"
24687,Mushishi Zoku Shou: Odoro no Michi,Mushishi Path of Thorns,蟲師 続章,https://myanimelist.cdn-dena.com/images/anime/8/63539.jpg,Special,1,"Aug 20, 2014",PG-13 - Teens 13 or older,8.52,95.0,1548,49099,60,Desconocida,"Aniplex, Kodansha, Delfi Sound",Aniplex of America,Artland,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen"
15539,Unsweet: Netorare Ochita Onna-tachi,Sin Titulo,アンスイート-寝取られ堕ちた女たち-,https://myanimelist.cdn-dena.com/images/anime/2/42241.jpg,OVA,1,"Oct 19, 2012",Rx - Hentai,6.61,Desconocido,5791,3240,17,Desconocida,"T-Rex, Cotton Doll, Lune Pictures",Anonimo,Anonimo,"Hentai, School"
550,Yu☆Gi☆Oh!,Sin Titulo,遊☆戯☆王,https://myanimelist.cdn-dena.com/images/anime/4/47487.jpg,TV,27,"Apr 4, 1998 to Oct 10, 1998",PG-13 - Teens 13 or older,7.29,2479.0,732,117851,739,Spring 1998,Nihon Ad Systems,Anonimo,Toei Animation,"Action, Game, Comedy, Fantasy, Shounen"
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,Sin Titulo,蒼穹のファフナー Dead Aggressor EXODUS,https://myanimelist.cdn-dena.com/images/anime/7/76538.jpg,TV,13,"Oct 3, 2015 to Dec 26, 2015",PG-13 - Teens 13 or older,7.72,1070.0,3811,9201,61,Fall 2015,"Starchild Records, Mainichi Broadcasting System",Anonimo,Xebec Zwei,"Action, Drama, Mecha, Military, Sci-Fi"
31737,Gakusen Toshi Asterisk 2nd Season,The Asterisk War Season 2,学戦都市アスタリスク,https://myanimelist.cdn-dena.com/images/anime/11/79107.jpg,TV,12,"Apr 2, 2016 to Jun 18, 2016",PG-13 - Teens 13 or older,7.32,2333.0,460,174464,456,Spring 2016,"Aniplex, Animax, Movic, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting",Aniplex of America,A-1 Pictures,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School"
6811,InuYasha: Kanketsu-hen,InuYasha: The Final Act,犬夜叉 完結編,https://myanimelist.cdn-dena.com/images/anime/7/75570.jpg,TV,26,"Oct 4, 2009 to Mar 30, 2010",PG-13 - Teens 13 or older,8.32,219.0,626,133736,1443,Fall 2009,"Aniplex, YTV, Shogakukan",Viz Media,Sunrise,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen"
2594,Piano no Mori,Sin Titulo,ピアノの森 The Perfect World of Kai,https://myanimelist.cdn-dena.com/images/anime/9/45012.jpg,Movie,1,"Jul 21, 2007",G - All Ages,7.81,864.0,1908,35921,95,Desconocida,"Sony Music Entertainment, Cyclone Graphics inc",Anonimo,Madhouse,"Adventure, Music, Comedy, Drama, School, Seinen"
6878,Usavich Special,Sin Titulo,ウサビッチ: 労働の時間（裏）,https://myanimelist.cdn-dena.com/images/anime/12/15965.jpg,Special,1,"Oct 31, 2008",G - All Ages,6.59,5265.0,7423,1515,0,Desconocida,Anonimo,Anonimo,Kanaban Graphics,"Adventure, Comedy"
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,One Piece: Baron Omatsuri and the Secret Island,ワンピース オマツリ男爵と秘密の島,https://myanimelist.cdn-dena.com/images/anime/11/25415.jpg,Movie,1,"Mar 5, 2005",PG-13 - Teens 13 or older,7.75,998.0,1586,47452,140,Desconocida,"Fuji TV, Fuji Pacific Music Publishing",Anonimo,Toei Animation,"Adventure, Comedy, Fantasy, Shounen"
2815,Geragera Boes Monogatari,Ox Tales,げらげらブース物語,https://myanimelist.cdn-dena.com/images/anime/13/3881.jpg,TV,52,"Apr 7, 1987 to Mar 29, 1988",G - All Ages,7.13,3073.0,8164,1058,7,Spring 1987,"TV Tokyo, Saban Entertainment",Anonimo,Telescreen BV,"Comedy, Kids"
29948,Chibikuro Sambo to Futago no Otouto,Sin Titulo,ちびくろさんぼとふたごのおとうと,https://myanimelist.cdn-dena.com/images/anime/5/71843.jpg,Movie,1,"Mar, 1957",G - All Ages,7.25,9839.0,13149,91,0,Desconocida,Anonimo,Anonimo,Anonimo,Kids
16027,Greek Roman Sinhwa: Olympus Guardian,Sin Titulo,그리스 로마 신화-올림포스 가디언,https://myanimelist.cdn-dena.com/images/anime/13/43449.jpg,TV,39,"Dec 11, 2002 to Jul 31, 2003",None,6.75,10277.0,9835,420,4,Winter 2003,Anonimo,Anonimo,Anonimo,"Adventure, Fantasy, Historical"
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,Sin Titulo,名探偵コナン Magic File 3 新一と蘭 麻雀牌と七夕の思い出,https://myanimelist.cdn-dena.com/images/anime/9/37977.jpg,OVA,1,"Apr 18, 2009",PG-13 - Teens 13 or older,7.55,1487.0,3936,8460,22,Desconocida,Anonimo,Anonimo,TMS Entertainment,"Mystery, Shounen"
2427,Unico,The Fantastic Adventures Of Unico,ユニコ,https://myanimelist.cdn-dena.com/images/anime/4/38747.jpg,Movie,1,"Mar 14, 1981",G - All Ages,7.32,2367.0,6191,2734,20,Desconocida,"Sanrio, Tezuka Productions",Discotek Media,Madhouse,"Adventure, Fantasy, Kids"
2152,Oh! Edo Rocket,Oh! Edo Rocket,大江戸ロケット,https://myanimelist.cdn-dena.com/images/anime/8/75790.jpg,TV,26,"Apr 4, 2007 to Sep 26, 2007",PG-13 - Teens 13 or older,7.31,2398.0,3788,9331,30,Spring 2007,"Sunny Side Up, Index, Universal Pictures Japan",Funimation,Madhouse,"Comedy, Drama, Fantasy, Historical, Sci-Fi"
592,PopoloCrois,Sin Titulo,ポポロクロイス,https://myanimelist.cdn-dena.com/images/anime/8/27541.jpg,TV,26,"Oct 5, 2003 to Mar 28, 2004",PG - Children,7.08,3280.0,7768,1283,3,Fall 2003,"Tokyo Movie Shinsha, Tohokushinsha Film Corporation",Anonimo,TMS Entertainment,"Adventure, Fantasy"
7058,Uragiri wa Boku no Namae wo Shitteiru,The Betrayal Knows My Name,裏切りは僕の名前を知っている,https://myanimelist.cdn-dena.com/images/anime/4/26525.jpg,TV,24,"Apr 12, 2010 to Sep 20, 2010",R - 17+ (violence & profanity),7.39,2091.0,1243,65520,911,Spring 2010,Anonimo,Funimation,J.C.Staff,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai"
1800,Fatal Fury 2: The New Battle,Fatal Fury 2: The New Battle,バトルファイターズ餓狼伝説2,https://myanimelist.cdn-dena.com/images/anime/1002/92288.jpg,OVA,1,"Jul 31, 1993",PG-13 - Teens 13 or older,6.85,4101.0,4572,5898,16,Desconocida,Nihon Ad Systems,"Viz Media, Discotek Media",Anonimo,"Action, Adventure, Drama, Martial Arts, Shounen"
2367,Moetan,Sin Titulo,もえたん,https://myanimelist.cdn-dena.com/images/anime/4/21540.jpg,TV,12,"Jul 9, 2007 to Sep 24, 2007",R+ - Mild Nudity,6.51,5569.0,2571,21456,64,Summer 2007,Lantis,Anonimo,Actas,"Comedy, Ecchi, Magic, School"
1951,Manie-Manie: Meikyuu Monogatari,Neo Tokyo,Manie-Manie 迷宮物語,https://myanimelist.cdn-dena.com/images/anime/6/18685.jpg,Movie,3,"Apr 15, 1989",PG-13 - Teens 13 or older,7.06,3342.0,3135,14456,45,Desconocida,Kadokawa Shoten,ADV Films,Madhouse,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural"
5005,Tentai Senshi Sunred,Sin Titulo,天体戦士サンレッド,https://myanimelist.cdn-dena.com/images/anime/11/11740.jpg,TV,26,"Oct 3, 2008 to Mar 28, 2009",PG-13 - Teens 13 or older,7.92,666.0,3037,15307,188,Fall 2008,flying DOG,Anonimo,AIC A.S.T.A.,"Comedy, Parody, Super Power, Seinen"
28565,Jishin da!! Mii-chan no Bousai Kunren,Sin Titulo,じしんだ!! ミーちゃんのぼうさいくんれん,https://myanimelist.cdn-dena.com/images/anime/3/68945.jpg,OVA,1,2006,G - All Ages,6.8,10640.0,13701,66,0,Desconocida,Anonimo,Anonimo,Anonimo,"Drama, Kids"
